,Genotype,Num_ID,Isolate,Tray,Time,Image,Lesion.0.m.cx,Lesion.0.m.cy,Lesion.0.m.majoraxis,Lesion.0.m.eccentricity,Lesion.0.m.theta,Lesion.0.s.area,Lesion.0.s.perimeter,Lesion.0.s.radius.mean,Lesion.0.s.radius.sd,Lesion.0.s.radius.min,Lesion.0.s.radius.max,Lesion.red.m.cx,Lesion.red.m.cy,Lesion.red.m.majoraxis,Lesion.red.m.eccentricity,Lesion.red.m.theta,Lesion.grn.m.cx,Lesion.grn.m.cy,Lesion.grn.m.majoraxis,Lesion.grn.m.eccentricity,Lesion.grn.m.theta,Lesion.blu.m.cx,Lesion.blu.m.cy,Lesion.blu.m.majoraxis,Lesion.blu.m.eccentricity,Lesion.blu.m.theta,Lesion.redgrn.m.cx,Lesion.redgrn.m.cy,Lesion.redgrn.m.majoraxis,Lesion.redgrn.m.eccentricity,Lesion.redgrn.m.theta,Lesion.redblu.m.cx,Lesion.redblu.m.cy,Lesion.redblu.m.majoraxis,Lesion.redblu.m.eccentricity,Lesion.redblu.m.theta,Lesion.grnblu.m.cx,Lesion.grnblu.m.cy,Lesion.grnblu.m.majoraxis,Lesion.grnblu.m.eccentricity,Lesion.grnblu.m.theta,Lesion.Bred.m.cx,Lesion.Bred.m.cy,Lesion.Bred.m.majoraxis,Lesion.Bred.m.eccentricity,Lesion.Bred.m.theta,Lesion.Bgrn.m.cx,Lesion.Bgrn.m.cy,Lesion.Bgrn.m.majoraxis,Lesion.Bgrn.m.eccentricity,Lesion.Bgrn.m.theta,Lesion.Bblu.m.cx,Lesion.Bblu.m.cy,Lesion.Bblu.m.majoraxis,Lesion.Bblu.m.eccentricity,Lesion.Bblu.m.theta,Lesion.Bredgrn.m.cx,Lesion.Bredgrn.m.cy,Lesion.Bredgrn.m.majoraxis,Lesion.Bredgrn.m.eccentricity,Lesion.Bredgrn.m.theta,Lesion.Bredblu.m.cx,Lesion.Bredblu.m.cy,Lesion.Bredblu.m.majoraxis,Lesion.Bredblu.m.eccentricity,Lesion.Bredblu.m.theta,Lesion.Bgrnblu.m.cx,Lesion.Bgrnblu.m.cy,Lesion.Bgrnblu.m.majoraxis,Lesion.Bgrnblu.m.eccentricity,Lesion.Bgrnblu.m.theta,Leaf.0.m.cx,Leaf.0.m.cy,Leaf.0.m.majoraxis,Leaf.0.m.eccentricity,Leaf.0.m.theta,Leaf.0.s.area,Leaf.0.s.perimeter,Leaf.0.s.radius.mean,Leaf.0.s.radius.sd,Leaf.0.s.radius.min,Leaf.0.s.radius.max,Leaf.red.m.cx,Leaf.red.m.cy,Leaf.red.m.majoraxis,Leaf.red.m.eccentricity,Leaf.red.m.theta,Leaf.grn.m.cx,Leaf.grn.m.cy,Leaf.grn.m.majoraxis,Leaf.grn.m.eccentricity,Leaf.grn.m.theta,Leaf.blu.m.cx,Leaf.blu.m.cy,Leaf.blu.m.majoraxis,Leaf.blu.m.eccentricity,Leaf.blu.m.theta,Leaf.redgrn.m.cx,Leaf.redgrn.m.cy,Leaf.redgrn.m.majoraxis,Leaf.redgrn.m.eccentricity,Leaf.redgrn.m.theta,Leaf.redblu.m.cx,Leaf.redblu.m.cy,Leaf.redblu.m.majoraxis,Leaf.redblu.m.eccentricity,Leaf.redblu.m.theta,Leaf.grnblu.m.cx,Leaf.grnblu.m.cy,Leaf.grnblu.m.majoraxis,Leaf.grnblu.m.eccentricity,Leaf.grnblu.m.theta,Leaf.Bred.m.cx,Leaf.Bred.m.cy,Leaf.Bred.m.majoraxis,Leaf.Bred.m.eccentricity,Leaf.Bred.m.theta,Leaf.Bgrn.m.cx,Leaf.Bgrn.m.cy,Leaf.Bgrn.m.majoraxis,Leaf.Bgrn.m.eccentricity,Leaf.Bgrn.m.theta,Leaf.Bblu.m.cx,Leaf.Bblu.m.cy,Leaf.Bblu.m.majoraxis,Leaf.Bblu.m.eccentricity,Leaf.Bblu.m.theta,Leaf.Bredgrn.m.cx,Leaf.Bredgrn.m.cy,Leaf.Bredgrn.m.majoraxis,Leaf.Bredgrn.m.eccentricity,Leaf.Bredgrn.m.theta,Leaf.Bredblu.m.cx,Leaf.Bredblu.m.cy,Leaf.Bredblu.m.majoraxis,Leaf.Bredblu.m.eccentricity,Leaf.Bredblu.m.theta,Leaf.Bgrnblu.m.cx,Leaf.Bgrnblu.m.cy,Leaf.Bgrnblu.m.majoraxis,Leaf.Bgrnblu.m.eccentricity,Leaf.Bgrnblu.m.theta,Lesion.Size,Leaf.Size,Lesion.Prop,Leaf.Grn,Leaf.Ylw,Lesion.Grn,Lesion.Ylw,Area.cm,Area.mm,Botrydial_HL,X0,AT1G22410,AT1G22410.1,AT4G39980,AT4G33510,AT5G66120,AT1G48860.CIS2,AT1G48860.CIS1,AT1G48850
952,Cyp79B2/B3,44,BMM,T4,96,IMG_9530_T4_C_OG.jpg,238.3740607,957.4626866,169.1986822,0.890657043,0.241529913,9715,405,60.11568309,17.91872058,30.45923244,95.22649751,240.2630611,958.7616267,167.8835487,0.887230644,0.249977549,240.3775583,958.7238135,169.1359074,0.887679361,0.247968763,243.8785388,959.6477132,162.2559139,0.880132325,0.265964862,258.347193,971.4928433,169.9958683,0.901384131,0.265828557,243.9087654,964.6495623,151.6016151,0.831306881,0.18310749,-80.64833491,743.0846142,0,0,-0.957487374,240.7328568,959.4438774,167.2042523,0.882202139,0.24755197,240.8503319,959.4261182,167.9750981,0.882352048,0.245310777,244.7469066,960.2069722,163.5625144,0.903297375,0.284037525,259.6943697,975.1759323,173.0669023,0.900886899,0.201280916,247.4609322,968.3359426,135.6937581,0.75403135,-0.174053301,3.964878297,768.492071,0,0,-0.835647702,224.7825647,952.1826592,250.3940808,0.950912393,0.330360686,14809,531,76.41189464,29.86956198,31.5465994,129.4213166,227.1031295,953.5998106,247.332711,0.948974376,0.338553613,226.8555667,953.3670476,251.0208726,0.949920789,0.339736155,229.1729343,953.9010132,246.2309737,0.948491277,0.339099889,249.9668088,966.8363943,255.5988666,0.954631686,0.429113651,239.0518866,964.1723115,211.6338181,0.917953092,0.393789607,319.1521933,1010.965527,105.3143375,0,-1.071254615,226.8341496,953.9248832,247.1938419,0.947012836,0.343971611,226.4908287,953.65331,251.7372057,0.948377351,0.34504721,228.261372,953.6770041,239.1782325,0.954557961,0.343468055,249.3750462,965.6728349,269.339988,0.953108753,0.458130864,237.5252086,966.2737495,202.0089794,0.887427622,0.409395405,280.5253609,1001.941355,117.7957237,0,-0.658843867,9715,14809,0.656019988,1439,2920,19,2970,2.07893466,20.7893466,0,NA,0,0,0,0,0,0,0,0
953,Cyp79B2/B3,1,T7,T6,96,IMG_9532_T6_C_OG.jpg,148.0498859,150.0469514,115.7817233,0.802233105,-0.065632861,6134,303,45.10458028,9.200261725,32.58466518,62.83658944,149.5215734,149.9874632,116.0200051,0.798626915,-0.079758536,149.0500206,150.0665299,116.7438561,0.800191301,-0.075714034,150.4616246,150.6019278,110.8284366,0.78974793,-0.083062996,159.8002221,143.8739327,145.0753194,0.891376743,0.041538956,175.2147753,151.157016,102.4984365,0,-1.09438284,125.9600006,146.0832139,62.63940512,0.948019662,0.390466187,148.8056751,150.4813343,115.5554512,0.788542521,-0.123023143,148.1391724,150.5370565,115.9097158,0.789461152,-0.115406574,150.8946266,150.1024905,109.271767,0.776254195,-0.081784251,4.62270146,371.4058135,0,0,0.526837274,151.2497334,164.457529,148.5503304,0,-0.856335367,153.2743943,135.7298183,155.2220089,0,0.349336321,221.1129058,156.396842,349.4558051,0.959810792,0.173352557,24826,790,109.9829868,47.15150348,39.18382321,194.9315358,219.302733,157.0025365,349.8068845,0.964363772,0.167374712,222.9285872,157.50288,347.7416095,0.962807139,0.170142477,223.749211,159.7806572,361.7770886,0.968755131,0.158733664,215.3332073,142.5124488,362.5383679,0.943569233,0.206676681,235.6461381,144.7785498,318.5323739,0.924852351,0.313878636,198.6677531,134.8149593,338.6289042,0.928186089,0.19239021,219.1596753,157.5594524,352.4778646,0.966302381,0.164398044,223.3336846,158.0649582,351.0034061,0.964009947,0.1685667,214.817642,159.2020996,336.6821639,0.972760868,0.149335772,226.0504725,125.5985235,330.8131147,0.982988209,0.314775028,241.8425152,144.5675475,338.9975913,0.926876335,0.321967278,213.3709533,135.4640414,368.4123111,0.933455399,0.226663291,6134,24826,0.247079675,12308,6347,13,4004,3.485153074,34.85153074,1,NA,0,0,0,0,0,0,0,0
954,Cyp79B2/B3,15,Molly,T5,96,IMG_9531_T5_C_OG.jpg,188.221846,622.0509348,223.7113349,0.978816147,0.144459403,6793,486,64.77582691,31.00693917,14.17024052,120.01386,189.5585198,622.4028298,230.4176964,0.980173588,0.14362413,190.9845875,622.62104,230.7425456,0.980105949,0.142596255,192.7261512,622.747364,230.4429933,0.979602976,0.137588203,214.7280162,622.6363058,221.8125467,0.969393793,0.107325974,192.0849322,625.7863405,314.9404642,0.993425034,0.162588804,165.4021141,616.7890626,111.0016492,0.914500335,0.081870736,188.9097271,622.8199272,234.2643952,0.981233565,0.147001406,188.9886324,623.2136093,230.4505892,0.981153651,0.152779768,196.9103999,625.6783366,226.4464626,0.987423369,0.134707172,199.7531843,611.4129759,231.3694438,0.999674468,0.273675966,183.3443382,634.8132849,342.9030518,0,0.169613373,178.1676612,612.9041759,174.952477,0.972119919,0.059242809,221.7210576,620.5513536,300.1955731,0.980886471,0.009880455,9493,624,82.21830822,41.57880549,6.987179487,155.1912804,226.4278362,620.1545607,310.1990232,0.98161634,-0.002910591,230.4782001,620.2872412,310.3829521,0.981540202,-0.006565489,234.3034779,619.6890137,314.3639843,0.982133521,-0.018799079,305.5024722,610.4341687,284.5220672,0.986003035,-0.123729657,213.3497987,623.0957536,310.0699753,0.987807745,0.092540441,136.3032669,615.653186,47.73097449,0,-1.543277057,229.485542,619.8384771,318.7018716,0.982170707,-0.013858457,234.8925002,620.1499292,318.3952132,0.982175159,-0.01815384,236.4348082,620.2872005,312.080182,0.985831458,-0.045881252,314.3539808,602.7407558,288.746304,0.993358946,-0.051529854,227.803773,623.5608647,357.5437283,0.987987167,-0.016136721,100.7085275,609.5776101,43.6203592,0,-1.543733987,6793,9493,0.715579901,946,1395,16,1027,1.332657622,13.32657622,1,NA,0,0,0,0,0,0,0,0
955,Cyp79B2/B3,23,Molly,T2,72,T2_IMG_9520_C.jpg,243.8076585,633.134243,58.33212658,0.514324327,0.747624207,2272,159,26.50882412,2.003323959,23.24557996,31.29859854,244.077456,633.3133102,58.27288719,0.487347028,0.770713293,243.974266,633.4536851,59.27196821,0.501116874,0.773825031,244.0684854,633.6270583,57.14878338,0.442723313,0.719788532,247.847555,633.5252846,57.22438614,0.436316382,-1.075714585,245.624112,635.3514862,63.83366851,0.45327994,1.158437513,247.7449245,685.7050995,146.9052377,0,0.050802301,243.885351,633.2780101,59.20744242,0.458504816,0.917131338,243.7842892,633.4915394,60.28514278,0.480769606,0.894272595,243.5628352,633.2861795,58.34847268,0.342088641,0.925034096,246.1488608,633.973168,64.53776887,0.564372031,-0.64431915,241.6370008,633.106412,78.51588259,0.716273051,1.434807714,235.8092666,640.8930963,126.5244874,0.837407084,1.342751064,293.7022883,627.9620926,243.0263942,0.958261767,-0.063263294,12979,542,74.57126309,29.94121586,32.11474672,127.1464382,296.9769873,628.2154536,237.9383178,0.959735588,-0.068555575,297.5649191,628.2081073,238.3036116,0.958749501,-0.065704874,301.4157933,628.692898,246.474411,0.962591888,-0.079449662,297.5622228,627.3562708,267.1794744,0.9698988,-0.047259311,-80.25195713,584.3231437,202.0997843,0,-1.42769451,394.4716931,637.3582723,24.14917319,0,-1.48496856,298.9146837,628.7768278,235.0954768,0.961334765,-0.069072951,299.5198791,628.7226505,237.2188321,0.959200881,-0.064215119,304.2276765,631.055815,225.5924536,0.97998664,-0.104764064,278.1517345,619.1292126,295.844406,0.990126562,-0.090315612,209.7889799,609.2283823,207.2191329,0,-0.637673411,1146.055305,790.7700045,0,0,-1.38980068,2272,12979,0.175052007,8125,2582,82,1840,1.822033422,18.22033422,1,NA,0,0,0,0,0,0,0,0
956,Cyp79B2/B3,35,BMM,T1,96,IMG_9527_T1_C_OG.jpg,180.7621561,842.075013,180.0862533,0.88590163,-0.330205899,11558,407,63.47845568,17.05684265,40.79895461,94.96568321,185.3650773,842.3875983,179.4048586,0.884727332,-0.331489627,185.9273743,842.1642258,180.0331766,0.883871208,-0.328564877,186.4255585,842.0851547,176.7396147,0.882887671,-0.329463846,201.2795863,844.6526779,193.3532419,0.911152136,-0.295960275,259.7731306,847.9060993,119.0584316,0,-1.41173152,45.88144197,841.2338502,72.77116793,0,-1.529213183,186.0398062,842.5621409,178.0996932,0.881942285,-0.341868676,186.6331623,842.2301058,178.4732305,0.880375038,-0.337180381,189.5398511,843.359491,169.6113992,0.882331026,-0.323742872,195.8964212,846.508402,211.3863003,0.918026043,-0.300751969,338.0223214,842.5244778,126.3670801,0,-1.552100253,88.38261347,845.5028355,86.94304705,0,-1.515162562,203.2775515,839.6908233,247.8344793,0.91657424,-0.31488291,18656,576,83.37146681,27.35679957,40.75358127,133.9233179,206.4519562,839.5190111,243.6477621,0.916440369,-0.325778973,208.1990697,839.2684448,244.2282504,0.914926128,-0.326019755,207.7821847,838.2758589,248.0518216,0.92149286,-0.330416288,215.9648811,845.8873444,225.1031741,0.903750258,-0.335498223,242.9647427,843.8117222,148.749137,0,-1.088282504,462.362039,832.5183134,169.6289789,0,1.551491983,206.4490138,839.1010532,244.9386403,0.920325364,-0.326433429,208.4881082,838.909912,245.3459193,0.917572396,-0.326471979,207.9103266,838.115416,240.4544346,0.930116741,-0.337538909,216.1711475,846.638454,227.708808,0.899090448,-0.340153852,252.3787401,831.9384593,92.1529813,0,-1.450863797,1257.055818,690.8014376,34.09834721,0,1.432655528,11558,18656,0.61953259,2490,3703,77,6933,2.618988792,26.18988792,0,NA,0,0,0,0,0,0,0,0
957,pad3,2,T7,T2,72,T2_IMG_9520_C.jpg,887.467354,168.3402062,22.24559829,0.637256055,-0.66788751,291,61,9.154413127,1.306547736,5.459041008,11.37863172,887.4450507,168.4397363,21.69570403,0.645898509,-0.647608767,887.5064633,168.5120547,22.34385498,0.655068365,-0.660556602,887.6521296,168.6495242,22.90110566,0.698636435,-0.711270132,886.9091431,167.6120044,24.02850429,0.584074708,-1.219846429,887.5117419,167.6719204,26.2325706,0.576292481,-0.852886962,887.101662,167.1911308,20.71858915,0.492194678,-0.747166351,887.7695861,167.3574224,18.52922274,0.668616629,-0.367686129,888.0885407,167.8189295,20.87654012,0.653108633,-0.50606021,892.9006736,160.9586739,13.80184447,0,0.582187192,892.416735,151.7889565,6.350510523,0,0.246262788,928.4145539,31.13314035,0,0,0.295598441,883.1308738,172.0233558,23.88158974,0.910801443,1.265535383,859.9511251,192.8030786,341.9824048,0.968039059,-0.517006682,20399,813,108.3871985,50.18234498,21.1547999,192.8182208,858.2489835,195.5286462,342.4697148,0.970382379,-0.532141021,859.4067491,194.5089191,339.0035066,0.969352108,-0.525251714,851.4854743,201.7132734,355.6719068,0.972398539,-0.548674095,861.4212421,183.3611128,362.6685711,0.958876772,-0.484743623,868.0868162,180.0193841,336.071373,0.96374572,-0.443435173,866.220073,175.7551143,355.1977541,0.967448383,-0.439394757,856.6287325,197.8376776,348.8848906,0.972407538,-0.54219257,858.4120511,196.0969229,343.4387957,0.970294094,-0.532638393,861.6936076,200.0097,291.0198926,0.98243954,-0.531338236,857.5500548,172.5183777,385.4893266,0.96737574,-0.515466954,865.2100354,179.6546119,351.0464694,0.958659725,-0.46186546,863.007534,175.5907979,373.2913678,0.961957774,-0.467968466,291,20399,0.014265405,19469,639,83,166,2.863676692,28.63676692,1,NA,0,0,0,0,0,0,0,0
958,pad3,63,1.04.04,T6,72,T6_IMG_9522_C.jpg,594.6309278,1371.965979,57.77355343,0.66157232,0.30731356,1940,155,24.43011954,3.071885527,16.50446287,29.88165697,594.5395762,1371.184314,58.08100389,0.664388358,0.312476606,594.3670101,1371.203222,59.53352791,0.666039723,0.30753849,594.6732952,1371.162545,57.38836266,0.628472512,0.414237916,590.0119802,1357.868792,63.68937156,0.925310596,-0.083175634,593.6449712,1363.137762,64.73017571,0.913573237,0.161315357,608.0869609,1401.132619,0,0,-0.628331819,594.6920433,1371.163163,58.61076006,0.672911611,0.315244914,594.3771496,1371.243257,60.63955011,0.664317569,0.30354729,594.8377883,1368.541968,57.50242589,0.672752177,0.376566121,559.4321443,1305.717067,152.9445576,0,-0.508211132,591.0992518,1363.104895,76.88094117,0,0.002614003,600.8053012,1375.86495,0,0,-1.334513533,628.261137,1349.550737,397.0321505,0.96932017,0.143283379,26174,920,118.6518138,55.08561213,35.63296641,216.8905896,636.9173053,1351.940148,407.046676,0.97436439,0.135775456,633.6056643,1350.848136,402.9821786,0.972944608,0.139641143,649.5021109,1354.394778,429.1150381,0.976826719,0.128003965,692.3971677,1354.452561,504.5841569,0.988701308,0.145861426,448.3230532,1275.150151,205.111853,0,-1.1316329,665.4214541,1366.912636,254.8004329,0,-0.036491569,640.6729916,1352.482409,410.0210862,0.976272592,0.134432352,636.2687882,1351.188747,405.978248,0.974210458,0.139291483,653.6661141,1355.861191,408.4711126,0.983366413,0.118842461,689.310706,1352.817559,548.5978712,0.991316523,0.141880958,504.8541417,1299.795461,189.8387864,0,-1.07433978,703.3170964,1381.930058,155.2985772,0,-0.539521175,1940,26174,0.074119355,21397,2823,202,1132,3.674389614,36.74389614,1,NA,0,0,0,0,0,0,0,0
959,pad3,36,BMM,T1,72,T1_IMG_9519_C.jpg,516.7961165,884.35202,70.34693158,0.567344314,0.145594232,3193,187,31.45984565,2.365700024,27.16442847,34.81205877,516.7150904,883.7991114,72.12017302,0.586990667,0.147836943,516.8723853,883.9124166,73.14149859,0.594161767,0.132626349,516.4375456,884.3084756,72.45039884,0.600959904,0.157637654,516.9967879,880.9942718,85.6440204,0.722107847,0.103532351,519.6396861,878.9161905,77.31196472,0.594933044,0.103022164,529.8987335,856.215128,139.4482886,0,0.250095747,516.5814946,883.082487,72.45312363,0.587520333,0.122489543,516.8594346,883.4311866,73.65184026,0.601136521,0.099389657,515.8904704,883.7422301,73.22486393,0.581334441,0.131704541,515.9025677,872.1771824,91.7292295,0.939272981,-0.083089988,531.78095,865.6180498,68.11357465,0,0.600834183,503.7491455,898.7158382,21.40329831,0,0.955279346,555.4463822,889.327364,320.824299,0.949648006,-0.088035112,23509,778,104.6054209,42.29627238,37.76988441,182.1656176,550.7214048,888.2059592,319.1701195,0.954035869,-0.085317743,551.5404634,888.8698419,317.6316393,0.951944649,-0.084373575,561.276771,886.7048996,328.5700149,0.958938315,-0.094353305,530.7873205,889.6453693,274.338023,0.950952156,-0.022488646,490.0677349,877.9238811,224.2113486,0,-0.333250962,509.1007739,886.2992279,261.9366756,0.957068393,-0.122448458,552.0554894,887.4344399,321.4711148,0.956959364,-0.086821742,552.3269091,888.3582271,318.5449368,0.953620646,-0.08473366,561.4629507,886.0855887,309.457033,0.967949538,-0.088478568,531.3279849,891.3111937,280.3841226,0.958263156,-0.00910015,464.4934457,865.8261287,170.4788086,0,-0.754142359,495.858531,879.1676129,235.4693165,0,-0.259946281,3193,23509,0.135820324,10116,9546,16,1991,3.300268413,33.00268413,0,NA,0,0,0,0,0,0,0,0
960,pad3,42,BMM,T2,72,T2_IMG_9520_C.jpg,863.3572543,981.3276131,45.46410365,0.602537382,0.173445619,1282,118,19.77048371,2.009456005,14.48805093,23.07699477,863.0240952,981.400877,45.42814983,0.59367427,0.182480848,863.033004,981.7706133,46.54325441,0.605018101,0.19997441,862.8400559,981.6958197,45.46426995,0.587941729,0.200485119,859.7468483,984.0503158,48.68760711,0.605018074,0.436885351,863.2556835,980.7688757,48.1703286,0.632106727,0.194944211,860.2113955,990.6146537,77.81539914,0.897583407,0.334251282,863.2055449,981.7197801,45.45387156,0.557197085,0.186987252,863.1195342,982.3308156,47.43600503,0.580240189,0.241101529,862.9759905,982.297624,46.77346982,0.529284206,0.222250412,861.1906182,988.7997441,52.04127544,0.559718423,0.387419914,875.9771304,980.6722243,30.88182391,0,1.230008553,860.0842184,977.3006631,33.15080899,0,-0.819353041,850.5069227,967.6086133,328.122017,0.941725851,-0.20890295,27446,793,106.0431291,39.61451903,47.22984382,181.3736673,845.4877428,969.0913156,321.8648826,0.944842103,-0.207612266,846.9124481,968.5152029,323.2619839,0.943763516,-0.208341934,845.6473919,969.9992339,325.9995129,0.947245758,-0.203274735,833.970822,976.1546237,329.4069994,0.966442829,-0.187401173,-17850.9305,6364.875374,0,0,1.289859005,806.0267276,977.923739,199.9176968,0.933194195,-0.185082147,842.4921462,969.7879868,321.4650269,0.947577602,-0.21319313,844.5272343,969.120275,324.2427991,0.94533686,-0.212321099,845.6855147,971.9012265,302.936391,0.960763356,-0.203192846,843.4559035,978.5982649,337.349743,0.987738879,-0.198414755,1174.263129,887.1704079,302.729754,0,1.335947105,794.0002764,975.4735833,113.1816017,0.940956392,-0.306651021,1282,27446,0.046709903,23871,2292,221,579,3.852957032,38.52957032,0,NA,0,0,0,0,0,0,0,0
961,pad3,77,1.03.18,T3,96,IMG_9529_T3_C_OG.jpg,891.7477034,1776.085302,77.43585979,0.757606756,-0.293272034,3048,195,31.14980796,4.975896855,24.35510091,39.89044827,892.34222,1775.225751,78.349948,0.767092012,-0.280415139,892.3413054,1775.457344,79.78528771,0.77036858,-0.276067363,892.9691006,1774.095802,76.03247914,0.766310046,-0.272073445,898.7866067,1769.320311,90.14510487,0.831717324,-0.163899057,893.3175275,1772.611193,93.7865039,0.867058068,-0.135253504,896.6769084,1771.438762,125.9773767,0.901350671,-0.099517207,892.8477903,1774.613788,78.3834087,0.762217577,-0.25638985,892.7111858,1775.222882,80.26355569,0.763942754,-0.25616392,893.5884065,1771.455104,77.70533687,0.836617369,-0.167550904,902.933122,1765.799423,87.33362325,0.778930879,0.082690858,902.0794808,1777.123191,82.62660226,0.736928513,0.275819018,936.9956458,1795.300077,113.8930028,0,-0.842971962,899.2540673,1749.170224,306.5165318,0.940014865,-0.031893704,24033,729,102.3666957,38.91335625,47.84142644,170.9661592,905.1227923,1749.96692,303.0013217,0.942640412,-0.036824719,902.8890765,1749.299258,304.3463421,0.942362198,-0.033613035,912.9232935,1749.242965,308.3461065,0.946857066,-0.035141172,927.620759,1752.291403,330.5572363,0.967253249,-0.057278472,-2472.295468,1222.760989,584.6917576,0,-1.413845978,933.0435749,1751.891084,132.0090858,0.880436224,-0.390571381,905.0609883,1750.596586,297.8958595,0.942838365,-0.040797599,902.8476452,1749.734792,301.3623981,0.942368059,-0.036470928,915.2136706,1750.280619,279.6331328,0.952057741,-0.043589916,902.050935,1750.162995,319.0206844,0.958180159,0.00998638,484.7779617,1695.559508,224.8934425,0,-1.442647079,987.2015457,1756.846302,62.61817195,0,-1.270938287,3048,24033,0.126825615,17056,3789,25,2254,3.373829204,33.73829204,1,NA,0,0,0,0,0,0,0,0
962,pad3,54,1.04.17,T2,96,IMG_9528_T2_C_OG.jpg,719.9690879,1207.156206,131.5669646,0.749648144,-0.159911376,8508,401,54.23169109,12.48709108,36.13819041,76.79237304,720.6335849,1206.483619,135.8916914,0.770716366,-0.196516061,720.4690578,1206.47152,136.7121408,0.768799296,-0.18986415,718.1197657,1208.913147,132.2622396,0.758353711,-0.187897365,739.6794854,1194.951202,185.8020104,0.906347598,-0.272052914,735.115423,1193.749926,142.8934654,0.847557503,-0.03528366,747.9266939,1177.201834,179.7800092,0,0.122747587,720.8762072,1206.738328,136.9516478,0.776030999,-0.208090994,720.5818076,1206.630337,137.137643,0.770967519,-0.20249146,717.8769336,1208.040197,133.8472692,0.776681597,-0.200671754,754.1457928,1197.400335,193.1861307,0.938180987,-0.437709963,739.7555224,1198.376417,130.7542964,0.754378869,-0.087141359,806.3931145,1164.814079,130.8063778,0,1.075761606,703.5230147,1191.424331,272.2936083,0.909438669,-0.038850729,23246,639,93.73706843,29.8162984,49.93596643,154.7684619,706.1462364,1191.445223,268.5957686,0.911507142,-0.055445465,705.1326339,1190.779962,271.9152241,0.911840302,-0.050730989,701.6574726,1195.444022,268.7963118,0.910994616,-0.031736484,732.7015412,1183.332948,271.7527444,0.948509864,-0.11828629,723.8432231,1183.467505,250.9902512,0.943205792,-0.132071251,719.5505805,1179.658743,268.6634546,0.938552292,-0.093370674,705.2757963,1191.467347,271.0324003,0.914492744,-0.056869429,704.61838,1190.625546,273.7828569,0.913657928,-0.053444232,701.1681779,1196.76698,263.855974,0.92066965,-0.026726951,734.7278474,1183.386536,268.050212,0.959188692,-0.117864079,725.5219363,1185.079796,238.0760787,0.955488164,-0.157057065,722.3471157,1179.742893,255.6885425,0.936847259,-0.110321971,8508,23246,0.365998451,5762,7198,2,1591,3.263347634,32.63347634,0,NA,0,0,0,0,0,0,0,0
963,pad3,49,1.04.17,T6,72,T6_IMG_9522_C.jpg,608.803719,1097.589876,44.83256948,0.784862037,-0.432043155,968,107,17.44749324,3.133175726,12.08698855,23.2131924,608.5670987,1097.704677,44.8378448,0.789809178,-0.439915053,608.4984912,1097.771413,45.56449329,0.789875367,-0.433561999,607.5462169,1098.723928,43.50259089,0.768784085,-0.455373824,605.7626049,1099.501548,46.8048279,0.818362525,-0.450838779,610.0867845,1095.356824,46.69831028,0.834309782,-0.372438764,609.0494313,1095.963298,55.98460409,0.852538964,-0.351066267,608.2240365,1097.941091,45.42517666,0.80282955,-0.44886242,608.1645723,1097.960688,46.66252394,0.794962475,-0.43536898,606.2831735,1099.742406,42.78950533,0.744320511,-0.550962814,601.9905716,1102.030017,48.19297641,0.848492604,-0.433208284,611.626901,1092.939168,50.59727534,0.971278523,-0.166018438,615.6584717,1084.413357,89.65372375,0,0.02444973,647.7496047,1076.338496,379.2130061,0.961629755,-0.115051443,24665,939,118.7629939,54.91772336,26.59979991,216.7762568,652.2368822,1076.787625,384.1043331,0.964199284,-0.109026789,650.1158026,1076.616183,379.4865453,0.963029339,-0.112213069,661.188149,1077.315395,406.4332331,0.966522278,-0.095652867,700.7216258,1078.931955,425.0265371,0.973742548,-0.0390304,863.0428439,1096.223758,0,0,-1.431095858,651.0467677,1077.654958,293.2719466,0.974472984,-0.231369442,654.9180183,1076.71724,383.3427668,0.964421045,-0.110299862,652.369786,1076.526946,380.199253,0.963158501,-0.112546265,659.2057296,1078.220035,372.2376262,0.964569591,-0.116649518,703.1391095,1084.135038,514.2093318,0.995634322,0.006635117,-4771.680548,394.001167,948.6143464,0,-1.44715476,662.9294693,1079.172865,316.2060775,0.99209206,-0.206006081,968,24665,0.039245895,20828,2864,28,725,3.46255138,34.6255138,0,NA,0,0,0,0,0,0,0,0
